PERIOD,TYPE,NHSE_REGION_CODE,NHSE_REGION_NAME,ICS_CODE,ICS_NAME,REPORTING_ORG_NAME,REPORTING_ORG_CODE,CLUSTER_GROUP,BENCHMARK_GROUP,STAFF_GROUP_1_NAME,HC,FTE
202509 to 202510,Denominator at end of period,Y60,Midlands,QNC,Staffordshire and Stoke-on-Trent,NHS Staffordshire and Stoke-on-Trent ICB,QNC,Integrated Care Board,Integrated Care Board,Central functions,175,162.32534
202509 to 202510,Denominator at end of period,Y60,Midlands,QNC,Staffordshire and Stoke-on-Trent,NHS Staffordshire and Stoke-on-Trent ICB,QNC,Integrated Care Board,Integrated Care Board,Unknown classification,3,2.2
202509 to 202510,Denominator at end of period,Y60,Midlands,QNC,Staffordshire and Stoke-on-Trent,North Staffordshire Combined Healthcare NHS Trust,RLY,Mental Health,Mental Health and Learning Disability,All staff groups,1974,1768.43698
202509 to 202510,Denominator at end of period,Y60,Midlands,QNC,Staffordshire and Stoke-on-Trent,North Staffordshire Combined Healthcare NHS Trust,RLY,Mental Health,Mental Health and Learning Disability,HCHS Doctors (exc. Resident doctors and equivalents),43,38.77222
202509 to 202510,Denominator at end of period,Y60,Midlands,QNC,Staffordshire and Stoke-on-Trent,North Staffordshire Combined Healthcare NHS Trust,RLY,Mental Health,Mental Health and Learning Disability,Nurses & health visitors,628,569.66507
202509 to 202510,Denominator at end of period,Y60,Midlands,QNC,Staffordshire and Stoke-on-Trent,North Staffordshire Combined Healthcare NHS Trust,RLY,Mental Health,Mental Health and Learning Disability,Ambulance staff,1,1.0
202509 to 202510,Denominator at end of period,Y60,Midlands,QNC,Staffordshire and Stoke-on-Trent,North Staffordshire Combined Healthcare NHS Trust,RLY,Mental Health,Mental Health and Learning Disability,"Scientific, therapeutic & technical staff",342,301.10528
202509 to 202510,Denominator at end of period,Y60,Midlands,QNC,Staffordshire and Stoke-on-Trent,North Staffordshire Combined Healthcare NHS Trust,RLY,Mental Health,Mental Health and Learning Disability,"Support to doctors, nurses & midwives",506,447.18188
202509 to 202510,Denominator at end of period,Y60,Midlands,QNC,Staffordshire and Stoke-on-Trent,North Staffordshire Combined Healthcare NHS Trust,RLY,Mental Health,Mental Health and Learning Disability,Support to ST&T staff,225,211.33788
202509 to 202510,Denominator at end of period,Y60,Midlands,QNC,Staffordshire and Stoke-on-Trent,North Staffordshire Combined Healthcare NHS Trust,RLY,Mental Health,Mental Health and Learning Disability,Senior managers,46,44.4
202509 to 202510,Denominator at end of period,Y60,Midlands,QNC,Staffordshire and Stoke-on-Trent,North Staffordshire Combined Healthcare NHS Trust,RLY,Mental Health,Mental Health and Learning Disability,Managers,11,9.9
202509 to 202510,Denominator at end of period,Y60,Midlands,QNC,Staffordshire and Stoke-on-Trent,North Staffordshire Combined Healthcare NHS Trust,RLY,Mental Health,Mental Health and Learning Disability,Central functions,116,100.548
202509 to 202510,Denominator at end of period,Y60,Midlands,QNC,Staffordshire and Stoke-on-Trent,North Staffordshire Combined Healthcare NHS Trust,RLY,Mental Health,Mental Health and Learning Disability,"Hotel, property & estates",61,44.12665
202509 to 202510,Denominator at end of period,Y60,Midlands,QNC,Staffordshire and Stoke-on-Trent,North Staffordshire Combined Healthcare NHS Trust,RLY,Mental Health,Mental Health and Learning Disability,Unknown classification,1,0.4
202509 to 202510,Denominator at end of period,Y60,Midlands,QNC,Staffordshire and Stoke-on-Trent,University Hospitals of North Midlands NHS Trust,RJE,Acute,Acute - Teaching,All staff groups,12313,10879.79063
202509 to 202510,Denominator at end of period,Y60,Midlands,QNC,Staffordshire and Stoke-on-Trent,University Hospitals of North Midlands NHS Trust,RJE,Acute,Acute - Teaching,HCHS Doctors (exc. Resident doctors and equivalents),815,768.95101
202509 to 202510,Denominator at end of period,Y60,Midlands,QNC,Staffordshire and Stoke-on-Trent,University Hospitals of North Midlands NHS Trust,RJE,Acute,Acute - Teaching,Nurses & health visitors,3867,3470.44489
202509 to 202510,Denominator at end of period,Y60,Midlands,QNC,Staffordshire and Stoke-on-Trent,University Hospitals of North Midlands NHS Trust,RJE,Acute,Acute - Teaching,Midwives,350,298.50537
202509 to 202510,Denominator at end of period,Y60,Midlands,QNC,Staffordshire and Stoke-on-Trent,University Hospitals of North Midlands NHS Trust,RJE,Acute,Acute - Teaching,Ambulance staff,6,4.54
202509 to 202510,Denominator at end of period,Y60,Midlands,QNC,Staffordshire and Stoke-on-Trent,University Hospitals of North Midlands NHS Trust,RJE,Acute,Acute - Teaching,"Scientific, therapeutic & technical staff",1591,1431.99082
202509 to 202510,Denominator at end of period,Y60,Midlands,QNC,Staffordshire and Stoke-on-Trent,University Hospitals of North Midlands NHS Trust,RJE,Acute,Acute - Teaching,"Support to doctors, nurses & midwives",3196,2730.73564
202509 to 202510,Denominator at end of period,Y60,Midlands,QNC,Staffordshire and Stoke-on-Trent,University Hospitals of North Midlands NHS Trust,RJE,Acute,Acute - Teaching,Support to ST&T staff,902,780.83653
202509 to 202510,Denominator at end of period,Y60,Midlands,QNC,Staffordshire and Stoke-on-Trent,University Hospitals of North Midlands NHS Trust,RJE,Acute,Acute - Teaching,Senior managers,47,46.3
202509 to 202510,Denominator at end of period,Y60,Midlands,QNC,Staffordshire and Stoke-on-Trent,University Hospitals of North Midlands NHS Trust,RJE,Acute,Acute - Teaching,Managers,152,147.34667
202509 to 202510,Denominator at end of period,Y60,Midlands,QNC,Staffordshire and Stoke-on-Trent,University Hospitals of North Midlands NHS Trust,RJE,Acute,Acute - Teaching,Central functions,790,723.32629
202509 to 202510,Denominator at end of period,Y60,Midlands,QNC,Staffordshire and Stoke-on-Trent,University Hospitals of North Midlands NHS Trust,RJE,Acute,Acute - Teaching,"Hotel, property & estates",609,476.81341
202509 to 202510,Denominator at end of period,Y60,Midlands,QOC,"Shropshire, Telford and Wrekin","NHS Shropshire, Telford and Wrekin ICB",QOC,Integrated Care Board,Integrated Care Board,All staff groups,314,271.92852
202509 to 202510,Denominator at end of period,Y60,Midlands,QOC,"Shropshire, Telford and Wrekin","NHS Shropshire, Telford and Wrekin ICB",QOC,Integrated Care Board,Integrated Care Board,HCHS Doctors (exc. Resident doctors and equivalents),12,3.684
202509 to 202510,Denominator at end of period,Y60,Midlands,QOC,"Shropshire, Telford and Wrekin","NHS Shropshire, Telford and Wrekin ICB",QOC,Integrated Care Board,Integrated Care Board,Nurses & health visitors,51,40.1568
202509 to 202510,Denominator at end of period,Y60,Midlands,QOC,"Shropshire, Telford and Wrekin","NHS Shropshire, Telford and Wrekin ICB",QOC,Integrated Care Board,Integrated Care Board,Midwives,1,1.0
202509 to 202510,Denominator at end of period,Y60,Midlands,QOC,"Shropshire, Telford and Wrekin","NHS Shropshire, Telford and Wrekin ICB",QOC,Integrated Care Board,Integrated Care Board,"Scientific, therapeutic & technical staff",31,26.95997
202509 to 202510,Denominator at end of period,Y60,Midlands,QOC,"Shropshire, Telford and Wrekin","NHS Shropshire, Telford and Wrekin ICB",QOC,Integrated Care Board,Integrated Care Board,"Support to doctors, nurses & midwives",69,59.58
202509 to 202510,Denominator at end of period,Y60,Midlands,QOC,"Shropshire, Telford and Wrekin","NHS Shropshire, Telford and Wrekin ICB",QOC,Integrated Care Board,Integrated Care Board,Senior managers,30,28.68108
202509 to 202510,Denominator at end of period,Y60,Midlands,QOC,"Shropshire, Telford and Wrekin","NHS Shropshire, Telford and Wrekin ICB",QOC,Integrated Care Board,Integrated Care Board,Managers,39,36.63333
202509 to 202510,Denominator at end of period,Y60,Midlands,QOC,"Shropshire, Telford and Wrekin","NHS Shropshire, Telford and Wrekin ICB",QOC,Integrated Care Board,Integrated Care Board,Central functions,81,75.23334
202509 to 202510,Denominator at end of period,Y60,Midlands,QOC,"Shropshire, Telford and Wrekin",Robert Jones and Agnes Hunt Orthopaedic Hospital NHS Foundation Trust,RL1,Acute,Acute - Specialist,All staff groups,1814,1538.63422
202509 to 202510,Denominator at end of period,Y60,Midlands,QOC,"Shropshire, Telford and Wrekin",Robert Jones and Agnes Hunt Orthopaedic Hospital NHS Foundation Trust,RL1,Acute,Acute - Specialist,HCHS Doctors (exc. Resident doctors and equivalents),127,120.1814
202509 to 202510,Denominator at end of period,Y60,Midlands,QOC,"Shropshire, Telford and Wrekin",Robert Jones and Agnes Hunt Orthopaedic Hospital NHS Foundation Trust,RL1,Acute,Acute - Specialist,Nurses & health visitors,379,329.68667
202509 to 202510,Denominator at end of period,Y60,Midlands,QOC,"Shropshire, Telford and Wrekin",Robert Jones and Agnes Hunt Orthopaedic Hospital NHS Foundation Trust,RL1,Acute,Acute - Specialist,Midwives,1,0.9
202509 to 202510,Denominator at end of period,Y60,Midlands,QOC,"Shropshire, Telford and Wrekin",Robert Jones and Agnes Hunt Orthopaedic Hospital NHS Foundation Trust,RL1,Acute,Acute - Specialist,"Scientific, therapeutic & technical staff",270,224.91657
202509 to 202510,Denominator at end of period,Y60,Midlands,QOC,"Shropshire, Telford and Wrekin",Robert Jones and Agnes Hunt Orthopaedic Hospital NHS Foundation Trust,RL1,Acute,Acute - Specialist,"Support to doctors, nurses & midwives",462,378.94001
202509 to 202510,Denominator at end of period,Y60,Midlands,QOC,"Shropshire, Telford and Wrekin",Robert Jones and Agnes Hunt Orthopaedic Hospital NHS Foundation Trust,RL1,Acute,Acute - Specialist,Support to ST&T staff,133,110.20961
202509 to 202510,Denominator at end of period,Y60,Midlands,QOC,"Shropshire, Telford and Wrekin",Robert Jones and Agnes Hunt Orthopaedic Hospital NHS Foundation Trust,RL1,Acute,Acute - Specialist,Senior managers,11,10.0
202509 to 202510,Denominator at end of period,Y60,Midlands,QOC,"Shropshire, Telford and Wrekin",Robert Jones and Agnes Hunt Orthopaedic Hospital NHS Foundation Trust,RL1,Acute,Acute - Specialist,Managers,16,15.33334
202509 to 202510,Denominator at end of period,Y60,Midlands,QOC,"Shropshire, Telford and Wrekin",Robert Jones and Agnes Hunt Orthopaedic Hospital NHS Foundation Trust,RL1,Acute,Acute - Specialist,Central functions,210,187.04003
202509 to 202510,Denominator at end of period,Y60,Midlands,QOC,"Shropshire, Telford and Wrekin",Robert Jones and Agnes Hunt Orthopaedic Hospital NHS Foundation Trust,RL1,Acute,Acute - Specialist,"Hotel, property & estates",208,161.42659
202509 to 202510,Denominator at end of period,Y60,Midlands,QOC,"Shropshire, Telford and Wrekin",Shrewsbury and Telford Hospital NHS Trust,RXW,Acute,Acute - Medium,All staff groups,7938,6913.24768
202509 to 202510,Denominator at end of period,Y60,Midlands,QOC,"Shropshire, Telford and Wrekin",Shrewsbury and Telford Hospital NHS Trust,RXW,Acute,Acute - Medium,HCHS Doctors (exc. Resident doctors and equivalents),492,463.14516
202509 to 202510,Denominator at end of period,Y60,Midlands,QOC,"Shropshire, Telford and Wrekin",Shrewsbury and Telford Hospital NHS Trust,RXW,Acute,Acute - Medium,Nurses & health visitors,2211,1965.75093
202509 to 202510,Denominator at end of period,Y60,Midlands,QOC,"Shropshire, Telford and Wrekin",Shrewsbury and Telford Hospital NHS Trust,RXW,Acute,Acute - Medium,Midwives,288,233.86
202509 to 202510,Denominator at end of period,Y60,Midlands,QOC,"Shropshire, Telford and Wrekin",Shrewsbury and Telford Hospital NHS Trust,RXW,Acute,Acute - Medium,Ambulance staff,5,3.83999
202509 to 202510,Denominator at end of period,Y60,Midlands,QOC,"Shropshire, Telford and Wrekin",Shrewsbury and Telford Hospital NHS Trust,RXW,Acute,Acute - Medium,"Scientific, therapeutic & technical staff",918,805.71521
202509 to 202510,Denominator at end of period,Y60,Midlands,QOC,"Shropshire, Telford and Wrekin",Shrewsbury and Telford Hospital NHS Trust,RXW,Acute,Acute - Medium,"Support to doctors, nurses & midwives",2192,1853.68406
202509 to 202510,Denominator at end of period,Y60,Midlands,QOC,"Shropshire, Telford and Wrekin",Shrewsbury and Telford Hospital NHS Trust,RXW,Acute,Acute - Medium,Support to ST&T staff,594,503.66422
202509 to 202510,Denominator at end of period,Y60,Midlands,QOC,"Shropshire, Telford and Wrekin",Shrewsbury and Telford Hospital NHS Trust,RXW,Acute,Acute - Medium,Senior managers,72,70.29333
202509 to 202510,Denominator at end of period,Y60,Midlands,QOC,"Shropshire, Telford and Wrekin",Shrewsbury and Telford Hospital NHS Trust,RXW,Acute,Acute - Medium,Managers,108,105.1
202509 to 202510,Denominator at end of period,Y60,Midlands,QOC,"Shropshire, Telford and Wrekin",Shrewsbury and Telford Hospital NHS Trust,RXW,Acute,Acute - Medium,Central functions,552,502.0416
202509 to 202510,Denominator at end of period,Y60,Midlands,QOC,"Shropshire, Telford and Wrekin",Shrewsbury and Telford Hospital NHS Trust,RXW,Acute,Acute - Medium,"Hotel, property & estates",513,406.15318
202509 to 202510,Denominator at end of period,Y60,Midlands,QOC,"Shropshire, Telford and Wrekin",Shropshire Community Health NHS Trust,R1D,Community Provider Trust,Community Provider Trust,All staff groups,1962,1605.44358
202509 to 202510,Denominator at end of period,Y60,Midlands,QOC,"Shropshire, Telford and Wrekin",Shropshire Community Health NHS Trust,R1D,Community Provider Trust,Community Provider Trust,HCHS Doctors (exc. Resident doctors and equivalents),30,20.56307
202509 to 202510,Denominator at end of period,Y60,Midlands,QOC,"Shropshire, Telford and Wrekin",Shropshire Community Health NHS Trust,R1D,Community Provider Trust,Community Provider Trust,Nurses & health visitors,785,651.21333
202509 to 202510,Denominator at end of period,Y60,Midlands,QOC,"Shropshire, Telford and Wrekin",Shropshire Community Health NHS Trust,R1D,Community Provider Trust,Community Provider Trust,Ambulance staff,12,11.37334
202509 to 202510,Denominator at end of period,Y60,Midlands,QOC,"Shropshire, Telford and Wrekin",Shropshire Community Health NHS Trust,R1D,Community Provider Trust,Community Provider Trust,"Scientific, therapeutic & technical staff",300,243.27279
202509 to 202510,Denominator at end of period,Y60,Midlands,QOC,"Shropshire, Telford and Wrekin",Shropshire Community Health NHS Trust,R1D,Community Provider Trust,Community Provider Trust,"Support to doctors, nurses & midwives",355,285.36345
202509 to 202510,Denominator at end of period,Y60,Midlands,QOC,"Shropshire, Telford and Wrekin",Shropshire Community Health NHS Trust,R1D,Community Provider Trust,Community Provider Trust,Support to ST&T staff,100,78.17146
202509 to 202510,Denominator at end of period,Y60,Midlands,QOC,"Shropshire, Telford and Wrekin",Shropshire Community Health NHS Trust,R1D,Community Provider Trust,Community Provider Trust,Senior managers,23,22.4
202509 to 202510,Denominator at end of period,Y60,Midlands,QOC,"Shropshire, Telford and Wrekin",Shropshire Community Health NHS Trust,R1D,Community Provider Trust,Community Provider Trust,Managers,19,18.6
202509 to 202510,Denominator at end of period,Y60,Midlands,QOC,"Shropshire, Telford and Wrekin",Shropshire Community Health NHS Trust,R1D,Community Provider Trust,Community Provider Trust,Central functions,270,229.41281
202509 to 202510,Denominator at end of period,Y60,Midlands,QOC,"Shropshire, Telford and Wrekin",Shropshire Community Health NHS Trust,R1D,Community Provider Trust,Community Provider Trust,"Hotel, property & estates",74,45.07333
202509 to 202510,Denominator at end of period,Y60,Midlands,QPM,Northamptonshire,Kettering General Hospital NHS Foundation Trust,RNQ,Acute,Acute - Small,All staff groups,4809,4268.04755
202509 to 202510,Denominator at end of period,Y60,Midlands,QPM,Northamptonshire,Kettering General Hospital NHS Foundation Trust,RNQ,Acute,Acute - Small,HCHS Doctors (exc. Resident doctors and equivalents),314,298.069
