PERIOD,TYPE,NHSE_REGION_CODE,NHSE_REGION_NAME,ICS_CODE,ICS_NAME,REPORTING_ORG_NAME,REPORTING_ORG_CODE,CLUSTER_GROUP,BENCHMARK_GROUP,STAFF_GROUP_1_NAME,HC,FTE
202510 to 202511,Denominator at end of period,Y62,North West,QOP,Greater Manchester,Greater Manchester Mental Health NHS Foundation Trust,RXV,Mental Health,Mental Health and Learning Disability,"Support to doctors, nurses & midwives",1985,1816.6768
202510 to 202511,Denominator at end of period,Y62,North West,QOP,Greater Manchester,Greater Manchester Mental Health NHS Foundation Trust,RXV,Mental Health,Mental Health and Learning Disability,Support to ST&T staff,901,850.86348
202510 to 202511,Denominator at end of period,Y62,North West,QOP,Greater Manchester,Greater Manchester Mental Health NHS Foundation Trust,RXV,Mental Health,Mental Health and Learning Disability,Senior managers,38,35.65333
202510 to 202511,Denominator at end of period,Y62,North West,QOP,Greater Manchester,Greater Manchester Mental Health NHS Foundation Trust,RXV,Mental Health,Mental Health and Learning Disability,Managers,271,257.70668
202510 to 202511,Denominator at end of period,Y62,North West,QOP,Greater Manchester,Greater Manchester Mental Health NHS Foundation Trust,RXV,Mental Health,Mental Health and Learning Disability,Central functions,511,476.20694
202510 to 202511,Denominator at end of period,Y62,North West,QOP,Greater Manchester,Greater Manchester Mental Health NHS Foundation Trust,RXV,Mental Health,Mental Health and Learning Disability,"Hotel, property & estates",352,273.79467
202510 to 202511,Denominator at end of period,Y62,North West,QOP,Greater Manchester,Manchester University NHS Foundation Trust,R0A,Acute,Acute - Teaching,All staff groups,29411,26598.44417
202510 to 202511,Denominator at end of period,Y62,North West,QOP,Greater Manchester,Manchester University NHS Foundation Trust,R0A,Acute,Acute - Teaching,HCHS Doctors (exc. Resident doctors and equivalents),1995,1818.27469
202510 to 202511,Denominator at end of period,Y62,North West,QOP,Greater Manchester,Manchester University NHS Foundation Trust,R0A,Acute,Acute - Teaching,Nurses & health visitors,9530,8783.11067
202510 to 202511,Denominator at end of period,Y62,North West,QOP,Greater Manchester,Manchester University NHS Foundation Trust,R0A,Acute,Acute - Teaching,Midwives,971,796.8786
202510 to 202511,Denominator at end of period,Y62,North West,QOP,Greater Manchester,Manchester University NHS Foundation Trust,R0A,Acute,Acute - Teaching,Ambulance staff,4,3.92
202510 to 202511,Denominator at end of period,Y62,North West,QOP,Greater Manchester,Manchester University NHS Foundation Trust,R0A,Acute,Acute - Teaching,"Scientific, therapeutic & technical staff",4603,4189.17059
202510 to 202511,Denominator at end of period,Y62,North West,QOP,Greater Manchester,Manchester University NHS Foundation Trust,R0A,Acute,Acute - Teaching,"Support to doctors, nurses & midwives",6000,5233.98581
202510 to 202511,Denominator at end of period,Y62,North West,QOP,Greater Manchester,Manchester University NHS Foundation Trust,R0A,Acute,Acute - Teaching,Support to ST&T staff,2112,1881.63966
202510 to 202511,Denominator at end of period,Y62,North West,QOP,Greater Manchester,Manchester University NHS Foundation Trust,R0A,Acute,Acute - Teaching,Senior managers,301,292.74414
202510 to 202511,Denominator at end of period,Y62,North West,QOP,Greater Manchester,Manchester University NHS Foundation Trust,R0A,Acute,Acute - Teaching,Managers,594,575.9867
202510 to 202511,Denominator at end of period,Y62,North West,QOP,Greater Manchester,Manchester University NHS Foundation Trust,R0A,Acute,Acute - Teaching,Central functions,2455,2267.63406
202510 to 202511,Denominator at end of period,Y62,North West,QOP,Greater Manchester,Manchester University NHS Foundation Trust,R0A,Acute,Acute - Teaching,"Hotel, property & estates",891,755.09925
202510 to 202511,Denominator at end of period,Y62,North West,QOP,Greater Manchester,NHS Greater Manchester ICB,QOP,Integrated Care Board,Integrated Care Board,All staff groups,1645,1502.05348
202510 to 202511,Denominator at end of period,Y62,North West,QOP,Greater Manchester,NHS Greater Manchester ICB,QOP,Integrated Care Board,Integrated Care Board,HCHS Doctors (exc. Resident doctors and equivalents),84,23.75
202510 to 202511,Denominator at end of period,Y62,North West,QOP,Greater Manchester,NHS Greater Manchester ICB,QOP,Integrated Care Board,Integrated Care Board,Nurses & health visitors,209,190.86665
202510 to 202511,Denominator at end of period,Y62,North West,QOP,Greater Manchester,NHS Greater Manchester ICB,QOP,Integrated Care Board,Integrated Care Board,"Scientific, therapeutic & technical staff",148,133.59332
202510 to 202511,Denominator at end of period,Y62,North West,QOP,Greater Manchester,NHS Greater Manchester ICB,QOP,Integrated Care Board,Integrated Care Board,Senior managers,236,229.30402
202510 to 202511,Denominator at end of period,Y62,North West,QOP,Greater Manchester,NHS Greater Manchester ICB,QOP,Integrated Care Board,Integrated Care Board,Managers,200,195.57333
202510 to 202511,Denominator at end of period,Y62,North West,QOP,Greater Manchester,NHS Greater Manchester ICB,QOP,Integrated Care Board,Integrated Care Board,Central functions,769,728.96616
202510 to 202511,Denominator at end of period,Y62,North West,QOP,Greater Manchester,North West Ambulance Service NHS Trust,RX7,Ambulance,Ambulance Trust,All staff groups,7918,7377.76494
202510 to 202511,Denominator at end of period,Y62,North West,QOP,Greater Manchester,North West Ambulance Service NHS Trust,RX7,Ambulance,Ambulance Trust,HCHS Doctors (exc. Resident doctors and equivalents),5,2.84
202510 to 202511,Denominator at end of period,Y62,North West,QOP,Greater Manchester,North West Ambulance Service NHS Trust,RX7,Ambulance,Ambulance Trust,Nurses & health visitors,165,144.12051
202510 to 202511,Denominator at end of period,Y62,North West,QOP,Greater Manchester,North West Ambulance Service NHS Trust,RX7,Ambulance,Ambulance Trust,Ambulance staff,3010,2860.55748
202510 to 202511,Denominator at end of period,Y62,North West,QOP,Greater Manchester,North West Ambulance Service NHS Trust,RX7,Ambulance,Ambulance Trust,"Scientific, therapeutic & technical staff",5,4.45333
202510 to 202511,Denominator at end of period,Y62,North West,QOP,Greater Manchester,North West Ambulance Service NHS Trust,RX7,Ambulance,Ambulance Trust,"Support to doctors, nurses & midwives",2,2.0
202510 to 202511,Denominator at end of period,Y62,North West,QOP,Greater Manchester,North West Ambulance Service NHS Trust,RX7,Ambulance,Ambulance Trust,Support to ambulance staff,3938,3594.17362
202510 to 202511,Denominator at end of period,Y62,North West,QOP,Greater Manchester,North West Ambulance Service NHS Trust,RX7,Ambulance,Ambulance Trust,Senior managers,33,32.49333
202510 to 202511,Denominator at end of period,Y62,North West,QOP,Greater Manchester,North West Ambulance Service NHS Trust,RX7,Ambulance,Ambulance Trust,Managers,189,184.22665
202510 to 202511,Denominator at end of period,Y62,North West,QOP,Greater Manchester,North West Ambulance Service NHS Trust,RX7,Ambulance,Ambulance Trust,Central functions,480,459.90002
202510 to 202511,Denominator at end of period,Y62,North West,QOP,Greater Manchester,North West Ambulance Service NHS Trust,RX7,Ambulance,Ambulance Trust,"Hotel, property & estates",94,93.0
202510 to 202511,Denominator at end of period,Y62,North West,QOP,Greater Manchester,Northern Care Alliance NHS Foundation Trust,RM3,Acute,Acute - Teaching,All staff groups,20175,17929.78742
202510 to 202511,Denominator at end of period,Y62,North West,QOP,Greater Manchester,Northern Care Alliance NHS Foundation Trust,RM3,Acute,Acute - Teaching,HCHS Doctors (exc. Resident doctors and equivalents),1227,1127.03573
202510 to 202511,Denominator at end of period,Y62,North West,QOP,Greater Manchester,Northern Care Alliance NHS Foundation Trust,RM3,Acute,Acute - Teaching,Nurses & health visitors,5979,5436.48265
202510 to 202511,Denominator at end of period,Y62,North West,QOP,Greater Manchester,Northern Care Alliance NHS Foundation Trust,RM3,Acute,Acute - Teaching,Midwives,285,249.3467
202510 to 202511,Denominator at end of period,Y62,North West,QOP,Greater Manchester,Northern Care Alliance NHS Foundation Trust,RM3,Acute,Acute - Teaching,Ambulance staff,12,10.92
202510 to 202511,Denominator at end of period,Y62,North West,QOP,Greater Manchester,Northern Care Alliance NHS Foundation Trust,RM3,Acute,Acute - Teaching,"Scientific, therapeutic & technical staff",3035,2734.80347
202510 to 202511,Denominator at end of period,Y62,North West,QOP,Greater Manchester,Northern Care Alliance NHS Foundation Trust,RM3,Acute,Acute - Teaching,"Support to doctors, nurses & midwives",5772,4992.66127
202510 to 202511,Denominator at end of period,Y62,North West,QOP,Greater Manchester,Northern Care Alliance NHS Foundation Trust,RM3,Acute,Acute - Teaching,Support to ambulance staff,1,1.0
202510 to 202511,Denominator at end of period,Y62,North West,QOP,Greater Manchester,Northern Care Alliance NHS Foundation Trust,RM3,Acute,Acute - Teaching,Support to ST&T staff,1147,1006.29697
202510 to 202511,Denominator at end of period,Y62,North West,QOP,Greater Manchester,Northern Care Alliance NHS Foundation Trust,RM3,Acute,Acute - Teaching,Senior managers,105,101.9855
202510 to 202511,Denominator at end of period,Y62,North West,QOP,Greater Manchester,Northern Care Alliance NHS Foundation Trust,RM3,Acute,Acute - Teaching,Managers,252,245.57669
202510 to 202511,Denominator at end of period,Y62,North West,QOP,Greater Manchester,Northern Care Alliance NHS Foundation Trust,RM3,Acute,Acute - Teaching,Central functions,1129,1041.86797
202510 to 202511,Denominator at end of period,Y62,North West,QOP,Greater Manchester,Northern Care Alliance NHS Foundation Trust,RM3,Acute,Acute - Teaching,"Hotel, property & estates",1236,981.81047
202510 to 202511,Denominator at end of period,Y62,North West,QOP,Greater Manchester,Pennine Care NHS Foundation Trust,RT2,Mental Health,Mental Health and Learning Disability,All staff groups,4558,4112.97524
202510 to 202511,Denominator at end of period,Y62,North West,QOP,Greater Manchester,Pennine Care NHS Foundation Trust,RT2,Mental Health,Mental Health and Learning Disability,HCHS Doctors (exc. Resident doctors and equivalents),134,117.2063
202510 to 202511,Denominator at end of period,Y62,North West,QOP,Greater Manchester,Pennine Care NHS Foundation Trust,RT2,Mental Health,Mental Health and Learning Disability,Nurses & health visitors,1335,1249.14131
202510 to 202511,Denominator at end of period,Y62,North West,QOP,Greater Manchester,Pennine Care NHS Foundation Trust,RT2,Mental Health,Mental Health and Learning Disability,"Scientific, therapeutic & technical staff",778,670.45401
202510 to 202511,Denominator at end of period,Y62,North West,QOP,Greater Manchester,Pennine Care NHS Foundation Trust,RT2,Mental Health,Mental Health and Learning Disability,"Support to doctors, nurses & midwives",1186,1066.15998
202510 to 202511,Denominator at end of period,Y62,North West,QOP,Greater Manchester,Pennine Care NHS Foundation Trust,RT2,Mental Health,Mental Health and Learning Disability,Support to ST&T staff,452,419.29629
202510 to 202511,Denominator at end of period,Y62,North West,QOP,Greater Manchester,Pennine Care NHS Foundation Trust,RT2,Mental Health,Mental Health and Learning Disability,Senior managers,17,16.22667
202510 to 202511,Denominator at end of period,Y62,North West,QOP,Greater Manchester,Pennine Care NHS Foundation Trust,RT2,Mental Health,Mental Health and Learning Disability,Managers,78,75.12668
202510 to 202511,Denominator at end of period,Y62,North West,QOP,Greater Manchester,Pennine Care NHS Foundation Trust,RT2,Mental Health,Mental Health and Learning Disability,Central functions,330,301.23068
202510 to 202511,Denominator at end of period,Y62,North West,QOP,Greater Manchester,Pennine Care NHS Foundation Trust,RT2,Mental Health,Mental Health and Learning Disability,"Hotel, property & estates",252,198.13332
202510 to 202511,Denominator at end of period,Y62,North West,QOP,Greater Manchester,Stockport NHS Foundation Trust,RWJ,Acute,Acute - Medium,All staff groups,6327,5475.40212
202510 to 202511,Denominator at end of period,Y62,North West,QOP,Greater Manchester,Stockport NHS Foundation Trust,RWJ,Acute,Acute - Medium,HCHS Doctors (exc. Resident doctors and equivalents),331,297.56095
202510 to 202511,Denominator at end of period,Y62,North West,QOP,Greater Manchester,Stockport NHS Foundation Trust,RWJ,Acute,Acute - Medium,Nurses & health visitors,1961,1740.59472
202510 to 202511,Denominator at end of period,Y62,North West,QOP,Greater Manchester,Stockport NHS Foundation Trust,RWJ,Acute,Acute - Medium,Midwives,204,166.26828
202510 to 202511,Denominator at end of period,Y62,North West,QOP,Greater Manchester,Stockport NHS Foundation Trust,RWJ,Acute,Acute - Medium,Ambulance staff,3,2.24
202510 to 202511,Denominator at end of period,Y62,North West,QOP,Greater Manchester,Stockport NHS Foundation Trust,RWJ,Acute,Acute - Medium,"Scientific, therapeutic & technical staff",838,721.89863
202510 to 202511,Denominator at end of period,Y62,North West,QOP,Greater Manchester,Stockport NHS Foundation Trust,RWJ,Acute,Acute - Medium,"Support to doctors, nurses & midwives",1574,1326.93281
202510 to 202511,Denominator at end of period,Y62,North West,QOP,Greater Manchester,Stockport NHS Foundation Trust,RWJ,Acute,Acute - Medium,Support to ST&T staff,317,275.54084
202510 to 202511,Denominator at end of period,Y62,North West,QOP,Greater Manchester,Stockport NHS Foundation Trust,RWJ,Acute,Acute - Medium,Senior managers,37,35.82666
202510 to 202511,Denominator at end of period,Y62,North West,QOP,Greater Manchester,Stockport NHS Foundation Trust,RWJ,Acute,Acute - Medium,Managers,90,88.12667
202510 to 202511,Denominator at end of period,Y62,North West,QOP,Greater Manchester,Stockport NHS Foundation Trust,RWJ,Acute,Acute - Medium,Central functions,466,411.66054
202510 to 202511,Denominator at end of period,Y62,North West,QOP,Greater Manchester,Stockport NHS Foundation Trust,RWJ,Acute,Acute - Medium,"Hotel, property & estates",516,408.75202
202510 to 202511,Denominator at end of period,Y62,North West,QOP,Greater Manchester,Tameside and Glossop Integrated Care NHS Foundation Trust,RMP,Acute,Acute - Small,All staff groups,4844,4225.97223
202510 to 202511,Denominator at end of period,Y62,North West,QOP,Greater Manchester,Tameside and Glossop Integrated Care NHS Foundation Trust,RMP,Acute,Acute - Small,HCHS Doctors (exc. Resident doctors and equivalents),301,281.53105
202510 to 202511,Denominator at end of period,Y62,North West,QOP,Greater Manchester,Tameside and Glossop Integrated Care NHS Foundation Trust,RMP,Acute,Acute - Small,Nurses & health visitors,1344,1211.3053
202510 to 202511,Denominator at end of period,Y62,North West,QOP,Greater Manchester,Tameside and Glossop Integrated Care NHS Foundation Trust,RMP,Acute,Acute - Small,Midwives,167,142.19973
202510 to 202511,Denominator at end of period,Y62,North West,QOP,Greater Manchester,Tameside and Glossop Integrated Care NHS Foundation Trust,RMP,Acute,Acute - Small,Ambulance staff,9,8.34667
202510 to 202511,Denominator at end of period,Y62,North West,QOP,Greater Manchester,Tameside and Glossop Integrated Care NHS Foundation Trust,RMP,Acute,Acute - Small,"Scientific, therapeutic & technical staff",486,430.10293
